Id,Listing_URL,Name,Property_Type,Room_Type,Min_Nights,Max_Nights,Cancellation_Policy,Accomodates,Total_Bedrooms,Total_Beds,Availability_365,Price,Security_Deposit,Cleaning_fee,Guests_Included,Number_of_Reviews,Review_Scores,Amenities,Host_Id,Host_Name,Country,Longitude,Latitude,Is_location_exact
29032115,https://www.airbnb.com/rooms/29032115,M-Montreal 1 Bedroom Two King Beds,Aparthotel,Private room,1,1125,moderate,5,1,3,312,191,0,0,1,4,95.0,"TV, Wifi, Air conditioning, Kitchen, Breakfast, Elevator, Hot tub, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Safety card, Essentials, Shampoo, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, Private entrance",217614980,Joshua,Canada,-73.55747,45.51643,True
29110619,https://www.airbnb.com/rooms/29110619,Deluxe Double Suite close Galata Tower,Boutique hotel,Private room,1,1125,flexible,2,0,1,365,232,0,0,1,1,100.0,"TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Elevator, Heating, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Hot water",128812993,Enes,Turkey,28.97916,41.02698,False
29341373,https://www.airbnb.com/rooms/29341373,"The Candle apartment (3 bedrooms), Appt Bougie,RC.",Apartment,Entire home/apt,2,30,moderate,6,3,3,178,46,500,45,4,2,90.0,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free street parking, Buzzer/wireless intercom, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, High chair, Crib, Hot water, Bed linens, Extra pillows and blankets, Long term stays allowed, Wide hallway clearance, Wide doorway, Well-lit path to entrance, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Wide clearance to shower, toilet, Wide entryway",137921345,Nacima & Kamal,Canada,-73.58155,45.58735,True
29507756,https://www.airbnb.com/rooms/29507756,SUSAMU Beach House 8km from Porto,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,4,1,2,279,45,0,20,2,3,100.0,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises, Elevator, Free street parking, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Outlet covers, Bathtub, Baby bath, Changing table, High chair, Children’s books and toys, Window guards, Table corner guards, Pack ’n Play/travel crib, Room-darkening shades, Children’s dinnerware, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Beach essentials, Long term stays allowed, Wide hallway clearance, Wide doorway, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Step-free access, Wide entryway, Host greets you, Handheld shower head",6840084,Su❤Samu,Portugal,-8.65375,41.10136,False
29508322,https://www.airbnb.com/rooms/29508322,sunny flat,Casa particular (Cuba),Private room,3,1125,flexible,2,1,1,90,100,0,0,1,0,95.0,"TV, Air conditioning, Kitchen, Breakfast, Heating, Washer, Essentials, Shampoo, Hair dryer, Iron, Laptop friendly workspace",13246301,Jana,Spain,2.16139,41.40477,True
29535104,https://www.airbnb.com/rooms/29535104,"habitacion independiente, muy centrica",Guest suite,Private room,1,1125,flexible,2,1,2,365,25,0,5,1,1,95.0,"TV, Wifi, Smoking allowed, Breakfast, Heating, Essentials, Lock on bedroom door, Hair dryer, Laptop friendly workspace, Private living room, Private entrance",78574374,Esteban,Spain,2.13166,41.37284,True
29704570,https://www.airbnb.com/rooms/29704570,Centre-ville Appartement luxueux avec terrasse,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,5,2,2,345,270,500,75,5,1,60.0,"TV, Wifi, Air conditioning, Kitchen, Pets allowed, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance",186295965,Jose,Canada,-73.56861,45.5114,True
29736685,https://www.airbnb.com/rooms/29736685,5 Bedroom family home in Outremont W/3 Parkings,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,12,5,1,0,150,250,105,6,6,93.0,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Heating, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed",131491806,Mendel,Canada,-73.61094,45.52144,True
28833727,https://www.airbnb.com/rooms/28833727,"Comfortable Apartment,Functional ,Economic",Townhouse,Entire home/apt,2,1125,flexible,4,1,1,90,211,0,158,1,3,100.0,"TV, Wifi, Air conditioning, Kitchen, Pets allowed, Elevator, Heating, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Private entrance",131654828,Damla,Turkey,28.78073,40.98731,True
28858840,https://www.airbnb.com/rooms/28858840,Cozy 3bed/2bath w/balcony close to Sagrada Familia,Apartment,Entire home/apt,2,1125,moderate,5,3,4,343,85,0,80,5,5,72.0,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed, Host greets you",202848558,Esther & Alex,Spain,2.17619,41.4105,True
28889655,https://www.airbnb.com/rooms/28889655,"Golden Flat in downtown, best walking score!",Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,4,1,1,53,60,250,35,2,7,91.0,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Hangers, Hair dryer, Iron, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Other",217617796,Eddy,Canada,-73.57986,45.49561,True
29172490,https://www.airbnb.com/rooms/29172490,Cosy & Design Apart with Terrace in Beyoglu,Serviced apartment,Private room,1,1125,strict_14_with_grace_period,3,1,1,251,954,0,0,2,0,95.0,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Breakfast, Elevator, Heating, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Private living room, Crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Patio or balcony, Garden or backyard, Luggage dropoff allowed",23094554,Bulent,Turkey,28.97935,41.03127,False
2924834,https://www.airbnb.com/rooms/2924834,RARE: Large Room + Big Townhouse = Better Stay,Townhouse,Private room,2,90,moderate,2,1,1,0,80,0,20,1,71,97.0,"TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Other",9576121,Jon,United States,-73.9488,40.71416,True
29309473,https://www.airbnb.com/rooms/29309473,Beautiful & Stylish 1bed in the heart of downtown,Apartment,Entire home/apt,2,1125,moderate,4,1,2,314,80,0,35,4,11,100.0,"TV, Wifi, Kitchen, Paid parking off premises, Elevator, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Room-darkening shades, Hot water, Microwave, Coffee maker, Dishes and silverware, Cooking basics, Stove, Garden or backyard, Long term stays allowed, Host greets you",190978365,David And Yasminn,Portugal,-8.611509999999999,41.14692,True
29413488,https://www.airbnb.com/rooms/29413488,Zwei Zimmer zu vermieten,Apartment,Private room,3,14,strict_14_with_grace_period,3,2,2,363,237,0,0,1,0,95.0,"TV, Kitchen, Free parking on premises, Smoking allowed, Elevator, Heating, Washer, Essentials, Hangers, Hair dryer, Iron",221568498,Mehmet,Turkey,29.28104,40.8593,True
29586056,https://www.airbnb.com/rooms/29586056,Lovely Queen Boutique Hotel Room,Boutique hotel,Private room,1,1125,moderate,2,1,1,365,301,0,0,1,0,95.0,"TV, Wifi, Air conditioning, Paid parking off premises, Breakfast, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Building staff, Private entrance, Refrigerator, Luggage dropoff allowed, Long term stays allowed",189516806,Arzu,Turkey,28.97371,41.0275,True
29664105,https://www.airbnb.com/rooms/29664105,Summer Holiday - North Balgowlah Family Home,House,Entire home/apt,21,1125,flexible,8,5,6,26,800,1000,200,1,0,95.0,"TV, Wifi, Kitchen, Free parking on premises, Free street parking, Heating, Washer, Dryer, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Children’s books and toys, Hot water, Host greets you",176631393,Marcus & Nora,Australia,151.24399,-33.78218,True
29668405,https://www.airbnb.com/rooms/29668405,Large 1 Bedroom Apt sleeps 4 on Hong Kong Island,Apartment,Entire home/apt,3,1125,moderate,4,1,1,8,997,900,250,2,2,80.0,"Wifi, Air conditioning, Kitchen, Elevator, Heating, Washer, Smoke detector, Essentials, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Lockbox, Private living room, Bathtub, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Stove, Single level home, Long term stays allowed",134011801,Brooke,Hong Kong,114.14911,22.28742,True
29770616,https://www.airbnb.com/rooms/29770616,Large spacious clean APT near central station,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,6,1,5,151,125,200,39,2,23,90.0,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Heating, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Cooking basics, Oven, Stove, Single level home, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Bathtub with bath chair, Accessible-height toilet, Wide clearance to shower, toilet, Step-free access, Wide entryway, Handheld shower head, Fixed grab bars for shower, Fixed grab bars for toilet, Roll-in shower",21210519,Ilhwan,Australia,151.20208,-33.88501,True
28598597,https://www.airbnb.com/rooms/28598597,Confortable  Room/center bcn w/prívate bathroom,Apartment,Private room,2,7,moderate,2,1,1,29,40,0,10,1,21,99.0,"Wifi, Air conditioning, Paid parking off premises, Smoking allowed, Heating, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Hot water, Luggage dropoff allowed, Long term stays allowed, Host greets you",88868088,Giuseppe,Spain,2.16423,41.3808,True
2868278,https://www.airbnb.com/rooms/2868278,"piso bonito, muy centrico",Apartment,Private room,2,1125,strict_14_with_grace_period,2,2,2,365,60,0,100,1,1,100.0,Not Available,11101773,Marina,Spain,2.16462,41.37123,True
28748403,https://www.airbnb.com/rooms/28748403,Private room in new apartment,Apartment,Private room,1,1125,moderate,2,1,1,39,55,0,20,1,2,100.0,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Iron, Hot water, Bed linens, Extra pillows and blankets, Host greets you",53652659,Nida,Australia,150.98581,-33.83652,False
28904599,https://www.airbnb.com/rooms/28904599,"Cozy apartment, central, excellent location.",Loft,Entire home/apt,32,1125,flexible,4,1,2,19,37,970,35,2,1,60.0,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, EV charger, Long term stays allowed, Host greets you, Paid parking on premises",180855112,Georgia,Spain,2.17133,41.37911,True
29052866,https://www.airbnb.com/rooms/29052866,Barcelona late desde el Raval.,Apartment,Private room,32,360,strict_14_with_grace_period,1,2,1,186,22,250,50,1,0,95.0,"TV, Wifi, Kitchen, Smoking allowed, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed",181592276,Fanny,Spain,2.16584,41.38316,True
29108266,https://www.airbnb.com/rooms/29108266,Quiet spacious 1 bedroom apartment with parking,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,3,1,2,93,190,0,50,2,2,100.0,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Heating, Washer, Dryer, Smoke detector, Essentials, Iron, Hot water",51982553,Alex,Australia,151.28945,-33.7549,False
29137639,https://www.airbnb.com/rooms/29137639,Spacious room - Very well located (Skyline view),Apartment,Private room,1,1125,flexible,2,1,1,199,369,0,0,1,4,100.0,"Wifi, Air conditioning, Kitchen, Breakfast, Elevator, Essentials, Shampoo, Lock on bedroom door, Laptop friendly workspace, Private living room",219571945,Quentin,Hong Kong,114.16651,22.30739,True
29283991,https://www.airbnb.com/rooms/29283991,Kwun Tong D House Boat,Houseboat,Entire home/apt,2,1125,flexible,6,5,5,163,2999,0,300,1,2,90.0,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Suitable for events, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Hangers, Hair dryer, Iron, Private entrance, Hot water, Bed linens, Extra pillows and blankets",51033251,May,Hong Kong,114.21768,22.30791,False
2936192,https://www.airbnb.com/rooms/2936192,Bright Quiet Room in the W Village,Apartment,Private room,2,1125,moderate,2,1,1,226,120,0,75,1,195,92.0,"Internet, Wifi, Air conditioning, Kitchen, Buzzer/wireless intercom, Heating, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron",13908017,Kaytlin,United States,-73.99992,40.73034,True
29518685,https://www.airbnb.com/rooms/29518685,Charmant et accueillant logement à montréal,Condominium,Entire home/apt,1,30,strict_14_with_grace_period,2,1,1,255,75,300,49,1,3,80.0,"TV, Wifi, Kitchen, Free street parking, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Private entrance, Bathtub, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Luggage dropoff allowed, Long term stays allowed, Flat path to front door, Other, Handheld shower head",5799574,Hervé,Canada,-73.67601,45.53463,False
28853948,https://www.airbnb.com/rooms/28853948,Sai Ying Pun Room in Flat Share (S4a),Apartment,Private room,31,1125,flexible,1,1,1,364,173,1000,0,1,0,95.0,"Wifi, Air conditioning, Kitchen, Elevator, Washer",67709885,Morgan,Hong Kong,114.14082,22.28629,True
29249672,https://www.airbnb.com/rooms/29249672,Lovely apartment in Taksim(Beyoglu) Central,Apartment,Entire home/apt,2,1125,flexible,2,1,1,89,169,0,105,1,5,96.0,"Wifi, Kitchen, Paid parking off premises, Heating, Washer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Host greets you",65636413,Büşra,Turkey,28.97783,41.03894,False
29324861,https://www.airbnb.com/rooms/29324861,İstanbul Birden fazla bölümden oluşan bina,Casa particular (Cuba),Private room,1,7,flexible,2,1,1,180,79,0,0,1,0,95.0,"Smoking allowed, Heating, Suitable for events, Washer, Dryer, Essentials, Shampoo, Hair dryer, Iron, Private living room, Hot water",220904731,Zamir,Turkey,28.98149,41.03767,False
29404058,https://www.airbnb.com/rooms/29404058,Oporto Heroismo Place 1,Apartment,Entire home/apt,2,1125,flexible,4,1,1,216,40,0,10,1,1,80.0,"TV, Wifi, Air conditioning, Kitchen, Elevator, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Host greets you, Paid parking on premises",45934980,Maria José E Francisco,Portugal,-8.58959,41.14882,True
29448000,https://www.airbnb.com/rooms/29448000,Heroísmo Cozy Apartment 3°T,Apartment,Entire home/apt,1,1125,moderate,2,0,1,56,28,0,7,1,19,99.0,"TV, Cable TV, Wifi, Kitchen, Free street parking, Heating, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, Long term stays allowed, Host greets you, Paid parking on premises",219723211,Bruno,Portugal,-8.59287,41.14722,False
29552477,https://www.airbnb.com/rooms/29552477,Nice stay in Gracia,Apartment,Entire home/apt,7,1125,strict_14_with_grace_period,3,2,2,274,60,200,40,1,2,100.0,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Smoking allowed, Heating, Washer, Essentials, Hangers, Laptop friendly workspace, Hot water, Luggage dropoff allowed, Long term stays allowed, Host greets you",1414702,Ferran,Spain,2.1558,41.40354,True
29576644,https://www.airbnb.com/rooms/29576644,6roomsHouse 5mins toTrainStation near SYD Airport,House,Entire home/apt,1,1125,strict_14_with_grace_period,14,6,10,178,428,800,220,12,7,83.0,"TV, Wifi, Kitchen, Free parking on premises, Free street parking, Heating, Washer, Dryer, Smoke detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, High chair, Children’s books and toys, Hot water, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Host greets you",222658206,Host,Australia,151.08088,-33.95031,False
29593978,https://www.airbnb.com/rooms/29593978,Sadece yabancı turistler kalabilir.,Apartment,Private room,1,1125,flexible,1,1,1,89,63,0,0,1,0,95.0,"TV, Wifi, Kitchen, Free parking on premises, Pets allowed, Breakfast, Heating, Washer, Dryer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Host greets you",222752898,Uğur,Turkey,28.93786,41.08173,False
29602186,https://www.airbnb.com/rooms/29602186,Shirley’s cozy studio Olympic MTR 5mins,Apartment,Private room,4,1125,moderate,1,0,1,8,502,0,50,1,1,80.0,"Air conditioning, Pool, Kitchen, Gym, Elevator, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Keypad, Private living room, Private entrance, Hot water",16925299,Shirley,Hong Kong,114.16118,22.32153,False
29612592,https://www.airbnb.com/rooms/29612592,3 bedrooms large appartment,Apartment,Entire home/apt,60,1125,flexible,4,3,4,359,101,500,250,4,0,95.0,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Heating, Washer, Dryer, Smoke detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Private entrance",10836138,Amine,Canada,-73.5508,45.59496,True
29620364,https://www.airbnb.com/rooms/29620364,Kocamustafapaşa’da Bayana Uygun Paylaşımlı Daire.,Condominium,Private room,5,365,flexible,1,1,1,362,200,0,0,1,0,95.0,"TV, Wifi, Kitchen, Pets allowed, Heating, Washer, Essentials, Hangers, Hair dryer, Iron, Hot water",39336040,Serpil,Turkey,28.93104,41.00623,False
2968272,https://www.airbnb.com/rooms/2968272,RIO DE JANEIRO - FIFA WORLD CUP,Apartment,Entire home/apt,1,1125,flexible,8,2,1,0,1865,0,0,1,0,95.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Doorman, Gym, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer",15144901,(Email hidden by Airbnb),Brazil,-43.38414113962708,-22.966008685832474,False
2977668,https://www.airbnb.com/rooms/2977668,Apartamento Paula Freitas 1003,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,4,2,2,41,824,0,120,1,0,95.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Doorman, Gym, Elevator, Family/kid friendly, Washer, Essentials",15187498,Marcus,Brazil,-43.18443509903109,-22.96555633033624,True
29791123,https://www.airbnb.com/rooms/29791123,Live Porto & Douro - Breiner III,Loft,Entire home/apt,3,1125,strict_14_with_grace_period,2,1,1,216,32,0,10,2,0,95.0,"TV, Wifi, Kitchen, Heating, Family/kid friendly, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance",190655730,Pedro,Portugal,-8.62102,41.15053,True
2858298,https://www.airbnb.com/rooms/2858298,Suite in family home.,House,Private room,1,1125,strict_14_with_grace_period,4,1,1,365,500,0,0,2,0,95.0,"TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Family/kid friendly, Washer, First aid kit, Essentials",14613801,Lucinha,Brazil,-43.372876631869616,-22.831651503313893,False
2858519,https://www.airbnb.com/rooms/2858519,4 quartos na praia da Barra,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,12,4,9,310,701,0,300,7,6,87.0,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Elevator, Family/kid friendly, Washer, Essentials, Self check-in, Building staff, Window guards, Microwave, Refrigerator, Dishes and silverware, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Beachfront",14615364,Frank,Brazil,-43.30306676334505,-23.015204158417465,False
28680187,https://www.airbnb.com/rooms/28680187,Nice room for city visitors,Apartment,Private room,2,15,strict_14_with_grace_period,1,1,1,0,19,0,0,1,6,97.0,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Washer, First aid kit, Essentials, Hair dryer, Iron, Laptop friendly workspace, Hot water",50595183,André,Spain,2.16663,41.40691,True
28714609,https://www.airbnb.com/rooms/28714609,Kurtköy Sabiha gökçen havaalanının  yanında,Aparthotel,Private room,1,1125,flexible,2,1,1,365,137,0,0,1,1,40.0,"TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Elevator, Heating, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Private living room, Hot water",214484769,Volkan,Turkey,29.30692,40.932,False
287408,https://www.airbnb.com/rooms/287408,Lovely Hell's Kitchen Studio...,Apartment,Entire home/apt,2,180,strict_14_with_grace_period,2,1,1,0,150,500,100,2,72,99.0,"Internet, Wifi, Kitchen, Paid parking off premises, Elevator, Heating, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Other",1495090,Carey,United States,-73.99152,40.76147,True
28838517,https://www.airbnb.com/rooms/28838517,Superbly Located 3 Bedroom Apartment,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,6,3,4,345,174,500,110,6,13,97.0,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Luggage dropoff allowed, Long term stays allowed, Full kitchen",174950857,Isabelle,Canada,-73.59108,45.52524,True
28859889,https://www.airbnb.com/rooms/28859889,"4A-8 Center,Tsim Sha Tsui Cozy double R with ac",Condominium,Private room,1,365,strict_14_with_grace_period,2,1,1,75,369,0,0,1,14,87.0,"Wifi, Air conditioning, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Private entrance",149697622,Olivia,Hong Kong,114.17621,22.29334,True
28714475,https://www.airbnb.com/rooms/28714475,Chambre chaleureux,Guesthouse,Entire home/apt,1,1,flexible,4,1,2,51,70,200,40,1,6,93.0,"TV, Wifi, Kitchen, Free street parking, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Private living room, Hot water, Luggage dropoff allowed, Long term stays allowed, Host greets you",199785004,Nohora,Canada,-73.68925,45.50705,True
28782308,https://www.airbnb.com/rooms/28782308,In the heart of the Plateau (Lafontaine Park),Apartment,Entire home/apt,2,360,moderate,2,1,1,122,101,300,75,2,11,89.0,"TV, Wifi, Kitchen, Pets allowed, Free street parking, Heating, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony",15151562,Olivier,Canada,-73.56924,45.53074,True
28914960,https://www.airbnb.com/rooms/28914960,Pury Apartments,Loft,Entire home/apt,2,1125,moderate,4,0,2,350,80,0,15,2,20,100.0,"TV, Cable TV, Wifi, Kitchen, Paid parking off premises, Elevator, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Bathtub, Baby bath, High chair, Children’s books and toys, Crib, Pack ’n Play/travel crib, Room-darkening shades, Children’s dinnerware, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Wide hallway clearance, Wide doorway, Well-lit path to entrance, Step-free access, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Wide clearance to shower, toilet, Waterfront, Handheld shower head, Roll-in shower",217958792,Pury,Portugal,-8.61238,41.14138,True
29104927,https://www.airbnb.com/rooms/29104927,Easy access to all areas in Downtown,House,Private room,1,1125,flexible,1,1,1,90,250,0,0,1,0,95.0,"TV, Wifi, Kitchen, Heating, Smoke detector, Essentials, Shampoo, Hot water",219353469,Jie,Canada,-73.57299,45.49683,False
28800381,https://www.airbnb.com/rooms/28800381,Eixample Apartamento En Barcelona 4 2,Apartment,Entire home/apt,90,1125,flexible,3,2,3,126,53,0,0,1,0,95.0,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Smoke detector, Fire extinguisher, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Patio or balcony, Long term stays allowed",217210393,Paola,Spain,2.15829,41.38622,True
